bioguideId,session,billid,policy_area,billtype,billoutcome,last_name,first_name,party,state_name,state,chamber,state_name_2,total_session,total_state,proportion
S001181,115,809,Taxation,S,nothing,Shaheen,Jeanne,Democratic,New Hampshire,NH,Senate,new hampshire,2113,39,0.018457169900615238
S001181,115,846,Transportation and Public Works,S,nothing,Shaheen,Jeanne,Democratic,New Hampshire,NH,Senate,new hampshire,2113,39,0.018457169900615238
S001181,115,858,Housing and Community Development,S,nothing,Shaheen,Jeanne,Democratic,New Hampshire,NH,Senate,new hampshire,2113,39,0.018457169900615238
S001181,115,864,International Affairs,S,nothing,Shaheen,Jeanne,Democratic,New Hampshire,NH,Senate,new hampshire,2113,39,0.018457169900615238
S001181,115,914,Environmental Protection,S,nothing,Shaheen,Jeanne,Democratic,New Hampshire,NH,Senate,new hampshire,2113,39,0.018457169900615238
S001181,115,920,Health,S,Became Law,Shaheen,Jeanne,Democratic,New Hampshire,NH,Senate,new hampshire,2113,39,0.018457169900615238
S001181,115,929,Commerce,S,Ordered Reported,Shaheen,Jeanne,Democratic,New Hampshire,NH,Senate,new hampshire,2113,39,0.018457169900615238
S001181,115,957,Armed Forces and National Security,S,nothing,Shaheen,Jeanne,Democratic,New Hampshire,NH,Senate,new hampshire,2113,39,0.018457169900615238
S001184,113,1909,Education,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3067,13,0.004238669709814151
S001184,113,1911,Labor and Employment,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3067,13,0.004238669709814151
S001184,113,2202,Energy,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3067,13,0.004238669709814151
S001184,113,2436,Government Operations and Politics,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3067,13,0.004238669709814151
S001184,113,2492,Taxation,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3067,13,0.004238669709814151
S001184,113,2936,Armed Forces and National Security,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3067,13,0.004238669709814151
S001184,114,10,"Civil Rights and Liberties, Minority Issues",S,Passed in the Senate,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3589,33,0.00919476177208136
S001184,114,1099,Health,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3589,33,0.00919476177208136
S001184,114,1521,Taxation,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3589,33,0.00919476177208136
S001184,114,1711,Finance and Financial Sector,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3589,33,0.00919476177208136
S001184,114,1897,Crime and Law Enforcement,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3589,33,0.00919476177208136
S001184,114,2112,Crime and Law Enforcement,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3589,33,0.00919476177208136
S001184,114,2246,Government Operations and Politics,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3589,33,0.00919476177208136
S001184,114,2432,Health,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3589,33,0.00919476177208136
S001184,114,265,Education,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3589,33,0.00919476177208136
S001184,114,2707,Labor and Employment,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3589,33,0.00919476177208136
S001184,114,2868,Taxation,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3589,33,0.00919476177208136
S001184,114,3057,Taxation,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3589,33,0.00919476177208136
S001184,114,3103,Public Lands and Natural Resources,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3589,33,0.00919476177208136
S001184,114,3353,Taxation,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3589,33,0.00919476177208136
S001184,114,574,Taxation,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,3589,33,0.00919476177208136
S001184,115,1280,Crime and Law Enforcement,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,2113,22,0.010411736867013724
S001184,115,1445,Finance and Financial Sector,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,2113,22,0.010411736867013724
S001184,115,1459,Public Lands and Natural Resources,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,2113,22,0.010411736867013724
S001184,115,1610,Crime and Law Enforcement,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,2113,22,0.010411736867013724
S001184,115,1685,Housing and Community Development,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,2113,22,0.010411736867013724
S001184,115,1976,Health,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,2113,22,0.010411736867013724
S001184,115,235,Education,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,2113,22,0.010411736867013724
S001184,115,293,Taxation,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,2113,22,0.010411736867013724
S001184,115,393,Taxation,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,2113,22,0.010411736867013724
S001184,115,666,Taxation,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,2113,22,0.010411736867013724
S001184,115,824,Taxation,S,nothing,Scott,Tim,Republican,South Carolina,SC,Senate,south carolina,2113,22,0.010411736867013724
S001194,113,1046,Native Americans,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,1607,Commerce,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,1608,Commerce,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,1652,Energy,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,1748,Foreign Trade and International Finance,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,1749,Armed Forces and National Security,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,1951,Environmental Protection,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,1956,Armed Forces and National Security,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,1958,Environmental Protection,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,2019,Water Resources Development,S,Ordered Reported,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,2030,Public Lands and Natural Resources,S,Ordered Reported,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,2034,Water Resources Development,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,2224,Finance and Financial Sector,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,2275,Transportation and Public Works,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,2315,Immigration,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,2397,Government Operations and Politics,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,2484,Public Lands and Natural Resources,S,Ordered Reported,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,2986,Energy,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,2989,Energy,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,618,Public Lands and Natural Resources,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,690,Armed Forces and National Security,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,726,Health,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,989,Health,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,113,12,Native Americans,SJRES,Ordered Reported,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3067,44,0.014346266710140202
S001194,114,1050,Education,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,1336,Public Lands and Natural Resources,S,Ordered Reported,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,1505,Education,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,1570,Foreign Trade and International Finance,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,1579,Native Americans,S,Became Law,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,164,Government Operations and Politics,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,1755,Taxation,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,1766,Armed Forces and National Security,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,1847,Finance and Financial Sector,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,1940,Social Welfare,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,2033,Government Operations and Politics,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,2100,Health,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,2278,"Science, Technology, Communications",S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,2484,Health,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,2536,Transportation and Public Works,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,2678,Health,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,2699,Government Operations and Politics,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,2852,Government Operations and Politics,S,Passed in the Senate,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,2996,Taxation,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,3003,Armed Forces and National Security,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,3077,Health,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,3097,Commerce,S,Ordered Reported,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,3122,Education,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,3525,Transportation and Public Works,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,515,Economics and Public Finance,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,723,Energy,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,877,Crime and Law Enforcement,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,880,Transportation and Public Works,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,114,888,Energy,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,3589,69,0.019225410977988296
S001194,115,1016,Health,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,2113,39,0.018457169900615238
S001194,115,1157,Government Operations and Politics,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,2113,39,0.018457169900615238
S001194,115,1167,Transportation and Public Works,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,2113,39,0.018457169900615238
S001194,115,1366,Armed Forces and National Security,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,2113,39,0.018457169900615238
S001194,115,1786,Finance and Financial Sector,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,2113,39,0.018457169900615238
S001194,115,1846,Economics and Public Finance,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,2113,39,0.018457169900615238
S001194,115,1918,Crime and Law Enforcement,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,2113,39,0.018457169900615238
S001194,115,2001,Health,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,2113,39,0.018457169900615238
S001194,115,250,Government Operations and Politics,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,2113,39,0.018457169900615238
S001194,115,255,Government Operations and Politics,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,2113,39,0.018457169900615238
S001194,115,272,Transportation and Public Works,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,2113,39,0.018457169900615238
S001194,115,362,Government Operations and Politics,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,2113,39,0.018457169900615238
S001194,115,437,Armed Forces and National Security,S,nothing,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,2113,39,0.018457169900615238
S001194,115,760,Government Operations and Politics,S,Ordered Reported,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,2113,39,0.018457169900615238
S001194,115,770,"Science, Technology, Communications",S,Passed in the Senate,Schatz,Brian,Democratic,Hawaii,HI,Senate,hawaii,2113,39,0.018457169900615238
S001197,114,2066,Crime and Law Enforcement,S,nothing,Sasse,Ben,Republican,Nebraska,NE,Senate,nebraska,3589,42,0.011702424073558095
S001197,114,2128,Government Operations and Politics,S,Ordered Reported,Sasse,Ben,Republican,Nebraska,NE,Senate,nebraska,3589,42,0.011702424073558095
S001197,114,2803,Health,S,nothing,Sasse,Ben,Republican,Nebraska,NE,Senate,nebraska,3589,42,0.011702424073558095
S001197,114,2849,Government Operations and Politics,S,Ordered Reported,Sasse,Ben,Republican,Nebraska,NE,Senate,nebraska,3589,42,0.011702424073558095
S001197,114,3311,Taxation,S,nothing,Sasse,Ben,Republican,Nebraska,NE,Senate,nebraska,3589,42,0.011702424073558095
S001197,114,3481,Economics and Public Finance,S,nothing,Sasse,Ben,Republican,Nebraska,NE,Senate,nebraska,3589,42,0.011702424073558095
S001197,114,673,Health,S,nothing,Sasse,Ben,Republican,Nebraska,NE,Senate,nebraska,3589,42,0.011702424073558095
S001197,114,748,Social Welfare,S,nothing,Sasse,Ben,Republican,Nebraska,NE,Senate,nebraska,3589,42,0.011702424073558095
S001197,115,17,Government Operations and Politics,S,nothing,Sasse,Ben,Republican,Nebraska,NE,Senate,nebraska,2113,23,0.010884997633696167
S001197,115,220,Crime and Law Enforcement,S,nothing,Sasse,Ben,Republican,Nebraska,NE,Senate,nebraska,2113,23,0.010884997633696167
S001197,115,26,Education,SJRES,nothing,Sasse,Ben,Republican,Nebraska,NE,Senate,nebraska,2113,23,0.010884997633696167
S001197,114,3480,None reported,S,nothing,Sasse,Ben,Republican,Nebraska,NE,Senate,nebraska,3589,42,0.011702424073558095
S001198,114,1335,Public Lands and Natural Resources,S,Passed in the Senate,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,1492,Public Lands and Natural Resources,S,Became Law,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,1944,Government Operations and Politics,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,1955,Native Americans,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,2206,"Science, Technology, Communications",S,Ordered Reported,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,2280,Crime and Law Enforcement,S,Passed in the Senate,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,2473,Armed Forces and National Security,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,2475,Law,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,2507,Armed Forces and National Security,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,2529,Agriculture and Food,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,2637,Animals,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,2638,Government Operations and Politics,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,2727,Environmental Protection,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,2728,Native Americans,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,2732,Environmental Protection,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,2757,International Affairs,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,2887,Armed Forces and National Security,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,3087,Public Lands and Natural Resources,S,Ordered Reported,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,3088,Transportation and Public Works,S,Ordered Reported,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,3098,Public Lands and Natural Resources,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,3320,Health,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,3403,Armed Forces and National Security,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,3447,Armed Forces and National Security,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,3545,Crime and Law Enforcement,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,114,659,Environmental Protection,S,Ordered Reported,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,3589,101,0.02814154360546113
S001198,115,1129,Public Lands and Natural Resources,S,Ordered Reported,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,1175,Crime and Law Enforcement,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,1196,Armed Forces and National Security,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,1288,Environmental Protection,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,1289,Environmental Protection,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,1322,Public Lands and Natural Resources,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,1323,Public Lands and Natural Resources,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,1442,Armed Forces and National Security,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,1449,Armed Forces and National Security,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,171,"Science, Technology, Communications",S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,1722,Foreign Trade and International Finance,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,1756,Environmental Protection,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,1934,Environmental Protection,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,1941,Animals,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,1965,Animal and plant health,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,267,Public Lands and Natural Resources,S,Ordered Reported,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,296,Law,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,315,Armed Forces and National Security,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,56,Government Operations and Politics,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,717,Crime and Law Enforcement,S,Passed in the Senate,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,756,Environmental Protection,S,Passed in the Senate,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,785,Native Americans,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,875,"Science, Technology, Communications",S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,919,Government Operations and Politics,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,933,Armed Forces and National Security,S,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001198,115,18,Public Lands and Natural Resources,SJRES,nothing,Sullivan,Dan,Republican,Alaska,AK,Senate,alaska,2113,66,0.031235210601041175
S001202,115,1126,Immigration,S,nothing,Strange,Luther,Republican,Alabama,AL,Senate,alabama,2113,7,0.003312825366777094
S001202,115,1397,Crime and Law Enforcement,S,nothing,Strange,Luther,Republican,Alabama,AL,Senate,alabama,2113,7,0.003312825366777094
S001202,115,1456,"Civil Rights and Liberties, Minority Issues",S,nothing,Strange,Luther,Republican,Alabama,AL,Senate,alabama,2113,7,0.003312825366777094
S001202,115,1550,Armed Forces and National Security,S,nothing,Strange,Luther,Republican,Alabama,AL,Senate,alabama,2113,7,0.003312825366777094
T000250,113,1183,Taxation,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,1351,Economics and Public Finance,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,1462,Transportation and Public Works,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,1487,Taxation,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,1505,Environmental Protection,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,1724,Health,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,1788,Foreign Trade and International Finance,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,1935,Health,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,2026,Taxation,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,2038,Labor and Employment,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,2086,Transportation and Public Works,S,Became Law,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,2220,Health,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,2316,Armed Forces and National Security,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,2462,Taxation,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,2688,Labor and Employment,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,2783,Health,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,280,Economics and Public Finance,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,2833,Environmental Protection,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,2949,Transportation and Public Works,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,328,Health,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,447,Public Lands and Natural Resources,S,Ordered Reported,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,489,Foreign Trade and International Finance,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,523,Government Operations and Politics,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,596,Health,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,661,Public Lands and Natural Resources,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,720,Taxation,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,762,Agriculture and Food,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,801,Agriculture and Food,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
T000250,113,955,Health,S,nothing,Thune,John,Republican,South Dakota,SD,Senate,south dakota,3067,40,0.013042060645582002
